,Sample ID,Country,State,Latitude,Longitude,Analysis Method,CollDate,LandCover1,LandCover2,Soil/Rock Type,Depth (cm),Ag (mg/kg),Al (mg/kg),As (mg/kg),Ba (mg/kg),Be (mg/kg),Ca (mg/kg),Cd (mg/kg),Ce (mg/kg),Co (mg/kg),Cr (mg/kg),Cs(mg/kg),Cu (mg/kg),Fe (mg/kg),Ga (mg/kg),Hg (mg/kg),In (mg/kg),K (mg/kg),La (mg/kg),Li (mg/kg),Mg (mg/kg),Mn (mg/kg),Mo (mg/kg),Na (mg/kg),Nb (mg/kg),Ni (mg/kg),P (mg/kg),Pb (mg/kg),Rb (mg/kg),S (mg/kg),Sb (mg/kg),Sc (mg/kg) ,Se (mg/kg),Sn (mg/kg),Sr (mg/kg),Te (mg/kg),Th (mg/kg),Ti (mg/kg),Tl (mg/kg),U (mg/kg),V (mg/kg),W (mg/kg),Y (mg/kg),Zn (mg/kg),NOTES,LINK TO SOURCE
2364,s_YQS-5 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,s_YQS-6 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,s_YQS-8 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,s_YQS-11 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,s_YQS-12 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,s_YQS-16 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,s_BBT-6 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,s_BBT-9 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,s_BBT-10 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,s_BBT-11 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,s_BLS-2 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,s_YQS-1 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,s_YQS-2 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,s_YQS-3 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,s_YQS-4 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,s_YQS-10 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,s_YQS-14 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,s_YQS-15 [13442],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"PERIDOTITE, XENOLITH [13442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,s_KH96-1 [15646],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,s_KH96-18 [15646],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,s_3G18 [4383] / s_3G-18 [2849],EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION / ASSAB VOLCANIC FIELD,,12.95,42.43,,,,,"PERIDOTITE, SPINEL, XENOLITH [4383] / LHERZOLITE, SPINEL, XENOLITH [2849]",,,,,,,,,0.867,,,,,,,,,,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,s_CA4 [11351],MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT OKU GROUP,LAKE NYI,6.405,10.21,,,,,"PERIDOTITE, SPINEL, XENOLITH [11351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,s_CA20 [11351],MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT OKU GROUP,LAKE NYI,6.405,10.21,,,,,"PERIDOTITE, SPINEL, XENOLITH [11351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,s_CA21 [11351],MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT OKU GROUP,LAKE NYI,6.405,10.21,,,,,"PERIDOTITE, SPINEL, XENOLITH [11351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,s_CA24 [11351],MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT OKU GROUP,LAKE NYI,6.405,10.21,,,,,"PERIDOTITE, SPINEL, XENOLITH [11351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,s_CA26 [11351],MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT OKU GROUP,LAKE NYI,6.405,10.21,,,,,"PERIDOTITE, SPINEL, XENOLITH [11351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,s_CA28 [11351],MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / CENTRAL CAMEROON LINE / MOUNT OKU GROUP,LAKE NYI,6.405,10.21,,,,,"PERIDOTITE, SPINEL, XENOLITH [11351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,s_SAF-9 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,19.4,,,,,,1613.0,,,,1.1,,,,,,,,,,9.1,2551.0,,,9.2,,,,,,83.1,,,,,,,,,,,
2392,s_SAF-11 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,38.9,,,,,,945.0,,,,0,,,,,,,,,,4.8,2655.0,,,5.8,,,,,,102.1,,,,,,,,,,,
2393,s_SAF-12 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,38.9,,,,,,501.0,,,,1,,,,,,,,,,5.8,2648.0,,,2.7,,,,,,65.8,,,,,,,,,,,
2394,s_SAF-13 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,24.1,,,,,,2391.0,,,,1.7,,,,,,,,,,6.6,2347.0,,,12.1,,,,,,96,,,,,,,,,,,
2395,s_SAF-14 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,13.2,,,,,,2628.0,,,,1.4,,,,,,,,,,7.4,2346.0,,,5.9,,,,,,87.7,,,,,,,,,,,
2396,s_SAF-32 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,34.2,,,,,,1756.0,,,,0,,,,,,,,,,4.6,2801.0,,,2.1,,,,,,40.4,,,,,,,,,,,
2397,s_SAF-37 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,45.9,,,,,,1932.0,,,,1.1,,,,,,,,,,2.8,2591.0,,,5.3,,,,,,82.2,,,,,,,,,,,
2398,s_SAF-39 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,57.6,,,,,,2467.0,,,,1.4,,,,,,,,,,6.5,2531.0,,,16.5,,,,,,106.8,,,,,,,,,,,
2399,s_SAF-41 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,,,,,,,2270.0,,,,0,,,,,,,,,,6.2,2757.0,,,4,,,,,,34.6,,,,,,,,,,,
2400,s_SAF-42 [15910],NORTH ATLANTIC CRATON / WEST GREENLAND / SARFARTOQ CARBONATITE COMPLEX,,66.48,-51.93,,,,,"PERIDOTITE, XENOLITH [15910]",,,,,,,,,,,1165.0,,,,1.1,,,,,,,,,,9.1,2660.0,,,6.2,,,,,,83.6,,,,,,,,,,,
2401,s_UV563/89 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, SPINEL, XENOLITH [15909]",,,,,15.0,,,,,94.0,1803.0,,,,,,,,,,,,,,,2267.0,,,3.9,,,7,,,18,,,,,,21.0,,0,,,
2402,s_UV111/91 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, SPINEL, XENOLITH [15909]",,,,,13.0,,,,,103.0,2385.0,,,,,,,,,,,,,,,2220.0,,,2.7,,,5,,,12,,,,,,22.0,,0,,,
2403,s_UV34/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, SPINEL, XENOLITH [15909]",,,,,154.0,,,,7,107.0,2781.0,,46.0,,,,,,2,,,,,,2.8,2626.0,,,3.7,,,8.2,,,32,,,,,,20.0,,1,34.0,,
2404,s_UV-105/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, SPINEL, XENOLITH [15909]",,,,,26.0,,,,7,91.0,1787.0,,3.4,,,,,,2,,,,,,2.9,1875.0,,,3.6,,,3.9,,,31,,,,,,10.0,,0.5,45.0,,
2405,s_UV-215/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, SPINEL, XENOLITH [15909]",,,,,29.0,,,,4,90.0,2715.0,,6.5,,,,,,1,,,,,,1.3,2100.0,,,6.2,,,9.2,,,36,,,,,,16.0,,1.3,33.0,,
2406,s_UV-485/89 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,50.0,,,,,105.0,2129.0,,,,,,,,,,,,,,,2373.0,,,6.1,,,8,,,58,,,,,,28.0,,0,,,
2407,s_UV51/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,22.0,,,,5,97.0,1380.0,,1.5,,,,,,1,,,,,,3.2,2223.0,,,7.1,,,2.3,,,27,,,,,,23.0,,0.6,26.0,,
2408,s_UV76/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,23.0,,,,8,93.0,2772.0,,3.2,,,,,,3,,,,,,2.5,2062.0,,,7.9,,,7,,,21,,,,,,29.0,,0.7,26.0,,
2409,s_UV178/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,17.0,,,,11,90.0,2133.0,,5.7,,,,,,4,,,,,,3,1759.0,,,4,,,5.5,,,35,,,,,,22.0,,0.8,40.0,,
2410,s_UV219/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,13.0,,,,7,92.0,2933.0,,4.8,,,,,,2,,,,,,2.6,1833.0,,,4,,,8.2,,,30,,,,,,20.0,,0.5,42.0,,
2411,s_UV52/76 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,6.0,,,,0,105.0,3440.0,,13.0,,,,,,0,,,,,,1.3,2269.0,,,3.4,,,6,,,10,,,,,,35.0,,0,37.0,,
2412,s_UV115/89 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,9.0,,,,0,92.0,2633.0,,9.0,,,,,,0,,,,,,1.5,2030.0,,,2.8,,,9,,,15,,,,,,46.0,,0,43.0,,
2413,s_UV74/92 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,36.0,,,,5,125.0,1068.0,,,,,,,,3,,,,,,,1743.0,,,,,,7,,,34,,,,,,57.0,,0.5,,,
2414,s_UV-12/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,9.0,,,,2,102.0,3390.0,,8.0,,,,,,0,,,,,,1.2,2015.0,,,2.1,,,12.6,,,15,,,,,,50.0,,1,44.0,,
2415,s_UV-128/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,33.0,,,,8,107.0,2803.0,,7.8,,,,,,3,,,,,,4.4,2079.0,,,8.4,,,12,,,28,,,,,,41.0,,1.1,47.0,,
2416,s_UV-166/93 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,28.0,,,,8,106.0,3809.0,,8.1,,,,,,3,,,,,,4.9,2037.0,,,4.4,,,9.3,,,33,,,,,,33.0,,0.5,36.0,,
2417,s_FRB813 [15909],SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE,"UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43485,112.31798,,,,,"PERIDOTITE, GARNET, XENOLITH [15909]",,,,,7.0,,,,0,105.0,2200.0,,,,,,,,0,,,,,,,2092.0,,,,,,7,,,11,,,,,,34.0,,0,,,
2418,s_08BC02 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,51.0,,,,,,2358.0,,14.0,,3,,,,,,,,,,,2405.0,,,9,,,8,,,52,,,246,,,36.0,,3,46.0,,
2419,s_08BC06 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,30.0,,,,,,2751.0,,24.0,,3,,,,,,,,,,,2072.0,,,2,,,9,,,41,,,162,,,42.0,,2,48.0,,
2420,s_08BC13 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,21.0,,,,,,2954.0,,12.0,,2,,,,,,,,,,,2210.0,,,0,,,10,,,17,,,66,,,45.0,,1,49.0,,
2421,s_08BC04 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,50.0,0.105,,,1.58,113.0,2770.0,6.28,26.6,,3.61,,,,0.758,37,,,,,0.153,2360.0,,1.12,13.1,,,16.6,,,45.4,,0.175,963,0.351,0.0821,84.6,,3.51,33.2,,
2422,s_08BC14 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,112.0,0.414,,,2.53,135.0,3506.0,12.6,37.1,,2.63,,,,2.41,59.5,,,,,0.209,2699.0,,0.664,14.2,,,12.8,,,335,,0.157,327,0.291,2.98,74.9,,4.3,30.6,,
2423,s_08BC07 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,44.0,,,,,,2621.0,,7.0,,2,,,,,,,,,,1,2348.0,,,2,,,9,,,30,,,180,,,33.0,,2,48.0,,
2424,s_1 [10462],BALTIC SHIELD / SVECOFENNIAN PROVINCE / FINLAND,KEMIÖ,60.17,22.75,,,,,PERIDOTITE [10462],,,,,,,,,,93.0,2000.0,,,,,,,,,,,,,,0,510.0,,,0,,,14,,,,,0.6,,,0,,,,,,
2425,s_MO 8530-5B-1 [12347],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM,TARIAT DEPRESSION,48.2,100,,,,,"PERIDOTITE, XENOLITH [12347]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,s_MO 8530-5B-3 [12347],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM,TARIAT DEPRESSION,48.2,100,,,,,"PERIDOTITE, XENOLITH [12347]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,s_MO 8530-5B-5 [12347],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM,TARIAT DEPRESSION,48.2,100,,,,,"PERIDOTITE, XENOLITH [12347]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,s_MO 8531-40 [12347],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM,TARIAT DEPRESSION,48.2,100,,,,,"PERIDOTITE, XENOLITH [12347]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,s_MO 8530-5B-1 [12347],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM,TARIAT DEPRESSION,48.2,100,,,,,"PERIDOTITE, XENOLITH [12347]",,,,,1.14,,,,1.74,,,,,,,,,,0.94,,,,,,0.29,,,0.79,0.185,,,6.4,,,12.7,,0.13,,,0.035,,,,,,
2430,s_MO 8530-5B-3 [12347],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM,TARIAT DEPRESSION,48.2,100,,,,,"PERIDOTITE, XENOLITH [12347]",,,,,0.77,,,,8.28,,,,,,,,,,4,,,,,,0.21,,,1.18,0.28,,,7.7,,,30.3,,0.485,,,0.112,,,,,,
2431,s_MO 8530-5B-5 [12347],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM,TARIAT DEPRESSION,48.2,100,,,,,"PERIDOTITE, XENOLITH [12347]",,,,,1.62,,,,13.19,,,,,,,,,,6.56,,,,,,1.67,,,1.16,0.366,,,8.4,,,42.1,,0.636,,,0.183,,,,,,
2432,s_CP71 [8841],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / CHINESE PEAK,,37.23,-119.16,,,,,"PERIDOTITE, SPINEL, XENOLITH [8841]",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,15.9,,,,,,91.4,,0.12,,,0.22,,,,,,
